seed,task,split,episode,stress_level,method,threshold,boundary_score,boundary_label,predicted_boundary,accepted,task_success,deployed_violation,unshielded_violation,intervention,intervention_severity,filter_dependence,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret,hazard_probability,budget,budget
3,slippery_payload_transfer,combined_safety_stress,17,,counterfactual_boundary_learning_filter_v5,0.520000,0.927624,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.898870,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,18,,counterfactual_boundary_learning_filter_v5,0.520000,0.723118,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.895164,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,19,,counterfactual_boundary_learning_filter_v5,0.520000,0.653149,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.816086,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,20,,counterfactual_boundary_learning_filter_v5,0.520000,0.690897,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.886485,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,21,,counterfactual_boundary_learning_filter_v5,0.520000,0.711154,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.887342,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,22,,counterfactual_boundary_learning_filter_v5,0.520000,0.830588,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.843031,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,23,,counterfactual_boundary_learning_filter_v5,0.520000,0.682461,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.828988,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,0,,cbf_safety_filter,0.360000,0.542809,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.909179,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,1,,cbf_safety_filter,0.360000,0.637339,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.869023,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,2,,cbf_safety_filter,0.360000,0.650203,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.873530,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,3,,cbf_safety_filter,0.360000,0.633875,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.924572,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,4,,cbf_safety_filter,0.360000,0.739017,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.899224,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,5,,cbf_safety_filter,0.360000,0.835222,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.931964,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,6,,cbf_safety_filter,0.360000,0.600923,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.832835,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,7,,cbf_safety_filter,0.360000,0.690978,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.850749,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,8,,cbf_safety_filter,0.360000,0.711885,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.923858,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,9,,cbf_safety_filter,0.360000,0.809823,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.871210,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,10,,cbf_safety_filter,0.360000,0.683222,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.869374,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,11,,cbf_safety_filter,0.360000,0.630860,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.900850,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,12,,cbf_safety_filter,0.360000,0.595299,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.813343,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,13,,cbf_safety_filter,0.360000,0.854423,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.917002,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,14,,cbf_safety_filter,0.360000,0.708071,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.859502,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,15,,cbf_safety_filter,0.360000,0.643124,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.873727,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,16,,cbf_safety_filter,0.360000,0.751115,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.887314,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,17,,cbf_safety_filter,0.360000,0.885180,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.898870,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,18,,cbf_safety_filter,0.360000,0.472382,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.895164,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,19,,cbf_safety_filter,0.360000,0.697155,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.816086,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,20,,cbf_safety_filter,0.360000,0.690627,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.886485,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,21,,cbf_safety_filter,0.360000,0.877864,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.887342,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,22,,cbf_safety_filter,0.360000,0.806480,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.843031,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,23,,cbf_safety_filter,0.360000,0.821359,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.828988,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,0,,robust_mpc_shield,0.380000,0.691193,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.909179,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,1,,robust_mpc_shield,0.380000,0.662150,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.869023,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,2,,robust_mpc_shield,0.380000,0.715359,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.873530,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,3,,robust_mpc_shield,0.380000,0.801079,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.924572,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,4,,robust_mpc_shield,0.380000,0.789641,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.899224,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,5,,robust_mpc_shield,0.380000,0.698823,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.931964,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,6,,robust_mpc_shield,0.380000,0.782599,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.832835,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,7,,robust_mpc_shield,0.380000,0.537824,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.850749,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,8,,robust_mpc_shield,0.380000,0.711976,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.923858,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,9,,robust_mpc_shield,0.380000,0.706867,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.871210,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,10,,robust_mpc_shield,0.380000,0.740387,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.869374,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,11,,robust_mpc_shield,0.380000,0.797916,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.900850,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,12,,robust_mpc_shield,0.380000,0.817293,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.813343,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,13,,robust_mpc_shield,0.380000,0.861086,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.917002,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,14,,robust_mpc_shield,0.380000,0.715814,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.859502,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,15,,robust_mpc_shield,0.380000,0.623658,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.873727,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,16,,robust_mpc_shield,0.380000,0.778752,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.887314,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,17,,robust_mpc_shield,0.380000,0.985521,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.898870,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,18,,robust_mpc_shield,0.380000,0.756541,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.895164,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,19,,robust_mpc_shield,0.380000,0.536188,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.816086,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,20,,robust_mpc_shield,0.380000,0.804405,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.886485,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,21,,robust_mpc_shield,0.380000,0.844223,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.887342,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,22,,robust_mpc_shield,0.380000,0.715901,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.843031,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,23,,robust_mpc_shield,0.380000,0.781528,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.828988,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,0,,conformal_uncertainty_shield,0.300000,0.706908,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.909179,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,1,,conformal_uncertainty_shield,0.300000,0.682531,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.869023,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,2,,conformal_uncertainty_shield,0.300000,0.567678,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.873530,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,3,,conformal_uncertainty_shield,0.300000,0.541351,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.924572,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,4,,conformal_uncertainty_shield,0.300000,0.681494,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.899224,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,5,,conformal_uncertainty_shield,0.300000,0.601240,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.931964,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,6,,conformal_uncertainty_shield,0.300000,0.489435,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.832835,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,7,,conformal_uncertainty_shield,0.300000,0.541600,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.850749,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,8,,conformal_uncertainty_shield,0.300000,0.723990,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.923858,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,9,,conformal_uncertainty_shield,0.300000,0.730224,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.871210,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,10,,conformal_uncertainty_shield,0.300000,0.609399,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.869374,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,11,,conformal_uncertainty_shield,0.300000,0.729334,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.900850,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,12,,conformal_uncertainty_shield,0.300000,0.485605,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.813343,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,13,,conformal_uncertainty_shield,0.300000,0.657555,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.917002,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,14,,conformal_uncertainty_shield,0.300000,0.502857,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.859502,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,15,,conformal_uncertainty_shield,0.300000,0.506809,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.873727,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,16,,conformal_uncertainty_shield,0.300000,0.729468,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.887314,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,17,,conformal_uncertainty_shield,0.300000,0.709346,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.898870,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,18,,conformal_uncertainty_shield,0.300000,0.649335,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.895164,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,19,,conformal_uncertainty_shield,0.300000,0.639191,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.816086,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,20,,conformal_uncertainty_shield,0.300000,0.590448,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.886485,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,21,,conformal_uncertainty_shield,0.300000,0.510470,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.887342,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,22,,conformal_uncertainty_shield,0.300000,0.653444,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.843031,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,23,,conformal_uncertainty_shield,0.300000,0.701566,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.828988,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,0,,recovery_policy_shield,0.470000,0.750655,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.909179,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,1,,recovery_policy_shield,0.470000,0.771182,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.869023,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,2,,recovery_policy_shield,0.470000,0.712953,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.873530,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,3,,recovery_policy_shield,0.470000,0.850649,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.924572,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,4,,recovery_policy_shield,0.470000,0.734694,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.899224,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,5,,recovery_policy_shield,0.470000,0.871986,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.931964,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,6,,recovery_policy_shield,0.470000,0.973631,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.832835,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,7,,recovery_policy_shield,0.470000,0.812332,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.850749,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,8,,recovery_policy_shield,0.470000,0.659876,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.923858,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,9,,recovery_policy_shield,0.470000,0.768781,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.871210,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,10,,recovery_policy_shield,0.470000,0.774294,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.869374,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,11,,recovery_policy_shield,0.470000,0.843556,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.900850,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,12,,recovery_policy_shield,0.470000,0.580887,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.813343,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,13,,recovery_policy_shield,0.470000,0.996491,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.917002,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,14,,recovery_policy_shield,0.470000,0.608083,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.859502,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,15,,recovery_policy_shield,0.470000,0.981706,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.873727,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,16,,recovery_policy_shield,0.470000,0.699835,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.887314,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,17,,recovery_policy_shield,0.470000,0.869654,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.898870,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,18,,recovery_policy_shield,0.470000,0.700584,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.895164,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,19,,recovery_policy_shield,0.470000,0.737455,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.816086,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,20,,recovery_policy_shield,0.470000,0.637591,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.886485,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,21,,recovery_policy_shield,0.470000,0.957460,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.887342,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,22,,recovery_policy_shield,0.470000,0.836085,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.843031,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,23,,recovery_policy_shield,0.470000,0.721729,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.828988,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,0,,safety_filter_distillation,0.460000,0.788299,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.909179,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,1,,safety_filter_distillation,0.460000,0.653638,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.869023,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,2,,safety_filter_distillation,0.460000,0.741758,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.873530,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,3,,safety_filter_distillation,0.460000,0.723148,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.924572,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,4,,safety_filter_distillation,0.460000,0.956870,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.899224,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,5,,safety_filter_distillation,0.460000,0.750031,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.931964,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,6,,safety_filter_distillation,0.460000,0.695597,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.832835,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,7,,safety_filter_distillation,0.460000,0.724096,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.850749,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,8,,safety_filter_distillation,0.460000,0.985548,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.923858,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,9,,safety_filter_distillation,0.460000,0.900814,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.871210,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,10,,safety_filter_distillation,0.460000,0.830663,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.869374,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,11,,safety_filter_distillation,0.460000,0.747467,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.900850,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,12,,safety_filter_distillation,0.460000,0.732571,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.813343,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,13,,safety_filter_distillation,0.460000,0.710123,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.917002,0.15,0.15
3,slippery_payload_transfer,combined_safety_stress,14,,safety_filter_distillation,0.460000,0.729807,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.859502,0.15,0.15
